,Date / Time,City,State,Shape
526,7/20/97 04:00,Hopewell,VA,Disk
527,7/20/97 03:00,Russellville,AR,Light
528,7/19/97 17:30,Newark to San Leandro,CA,Other
529,7/18/97 23:00,Shepherdstown,WV,Light
530,7/17/97 23:40,Hartford (near; Highway 91),CT,Triangle
531,7/17/97 23:00,Belfield,ND,Light
532,7/16/97 21:30,Parkland,FL,Light
533,7/16/97 20:00,Mojave,CA,Light
534,7/16/97 17:20,Edmonds,WA,Triangle
535,7/16/97 00:00,Flagstaff,AZ,Light
536,7/15/97 23:30,Kokomo,IN,Triangle
537,7/15/97 23:00,Asheville,NC,Sphere
538,7/15/97 23:00,Lake Fork,TX,Light
539,7/15/97 23:00,Goldsboro,NC,Formation
540,7/15/97 22:45,Jefferson Estates,PA,Light
541,7/15/97 22:30,Kings Mtn.,NC,Light
542,7/15/97 22:30,Las Cruces,NM,Fireball
543,7/15/97 22:00,Fayetteville,NC,Triangle
544,7/15/97 21:30,Kernersville,NC,Triangle
545,7/15/97 21:00,Deerfield,NY,Circle
546,7/15/97 21:00,New Jersey,NJ,Fireball
547,7/15/97 21:00,Goldsboro,NC,Sphere
548,7/15/97 21:00,Tucson,AZ,Triangle
549,7/15/97 20:30,Caballo,NM,Triangle
550,7/15/97 19:00,Bensrun,WV,Light
551,7/15/97 19:00,Eden Prairie,MN,Other
552,7/15/97 18:00,Palatine,IL,Other
553,7/15/97 17:00,Fairfield,IA,Sphere
554,7/15/97 14:00,Cottonwood,AZ,Disk
555,7/15/97 11:00,Allegany,NY,Sphere
556,7/15/97 03:00,St. Cloud,MN,Sphere
557,7/15/97 01:20,Winfield,KS,Light
558,7/15/97 01:00,Hinckley,MN,Sphere
559,7/15/97 01:00,Reedsville,WV,Triangle
560,7/15/97 00:00,Six Flags (near),NJ,Disk
561,7/15/97,Golden,CO,Oval
562,7/14/97 15:00,Salt Lake City,UT,Other
563,7/14/97 14:30,Gulf Shores,AL,Circle
564,7/14/97 05:20,Philadelphia,PA,Oval
565,7/14/97,Hayward,CA,Fireball
566,7/12/97 13:00,Trenton,OH,Disk
567,7/11/97 23:45,"Phoenix (ouside of, at Lake Pleasant)",AZ,Triangle
568,7/11/97 22:30,"Hanalei, Kauai",HI,Oval
569,7/11/97 20:00,Gorham,ME,Cigar
570,7/11/97 18:00,El Paso,TX,Cigar
571,7/11/97 15:25,Allison Park (Hampton Twp.),PA,Cylinder
572,7/10/97 21:00,Lafayette,IN,Fireball
573,7/10/97 19:05,Greenville,TX,Other
574,7/10/97 15:45,Hayward,WI,Disk
575,7/10/97 13:00,Onalaska,WI,Sphere
576,7/10/97 13:00,Onalaska,WI,Sphere
577,7/10/97 03:00,Stoughton,WI,Flash
578,7/9/97 00:05,Olathe,KS,Light
579,7/7/97 20:45,White Sands Missile Range,NM,Circle
580,7/7/97 20:45,Las Cruces,NM,Changing
581,7/7/97 14:30,Stafford,VA,Rectangle
582,7/7/97 12:00,Casey,IL,Cigar
583,7/7/97,Arizona,AZ,Triangle
584,7/6/97 01:30,Phoenix,AZ,Light
585,7/5/97 21:00,Caseyville,IL,Sphere
586,7/5/97 19:30,N. Waterboro,ME,Sphere
587,7/5/97 01:30,Florence,OR,Triangle
588,7/5/97 00:00,Crete,NE,Light
589,7/4/97 23:00,"Washington, D.C.",DC,Other
590,7/4/97 23:00,"Washington, D.C.",DC,Other
591,7/4/97 23:00,St. Louis (Pacific),MO,Light
592,7/4/97 22:45,Freeburg (outside of),IL,Light
593,7/4/97 22:30,Columbia,IL,Light
594,7/4/97 22:30,St. Louis (St. Ann),MO,Light
595,7/4/97 22:30,Frontenac,MO,Light
596,7/4/97 22:14,McMinnville,OR,Disk
597,7/4/97 22:00,Dupo,IL,Light
598,7/4/97 22:00,Alton,IL,Light
599,7/4/97 22:00,"Granite City (5min.from St.Louis,MO.)",IL,Light
600,7/4/97 22:00,"Redding (northeast of, out over Millville, approximately)",CA,Light
601,7/4/97 22:00,St. Louis (Kirkwood),MO,Disk
602,7/4/97 21:45,Desoadoamd House Springs,MO,Light
603,7/4/97 21:45,East Alton,IL,Light
604,7/4/97 21:45,Millstadt,IL,Light
605,7/4/97 21:45,Belleville Community College,IL,Light
606,7/4/97 21:45,Brighton,IL,Light
607,7/4/97 21:45,Lenzburg,IL,Light
608,7/4/97 21:40,Collinsville,IL,Light
609,7/4/97 21:40,St. Peters/St.Charles but too high to tell,MO,Light
610,7/4/97 21:35,Millstadt,IL,Light
611,7/4/97 21:35,Fairview Heights,IL,Light
612,7/4/97 21:30,Hazel Park,MI,Oval
613,7/4/97 21:30,Hazelwood,MO,Oval
614,7/4/97 21:30,Troy,MO,Light
615,7/4/97 21:30,Gerald,MO,Light
616,7/4/97 21:30,Crestwood (near St. Louis),MO,Light
617,7/4/97 21:30,Belleville (3.5 SW of Scott AFB),IL,Light
618,7/4/97 21:30,Auburn,WA,Triangle
619,7/4/97 21:30,Florissant,MO,Light
620,7/4/97 21:30,St. Louis,MO,Light
621,7/4/97 21:30,Historic St. Charles Riverfront,MO,Oval
622,7/4/97 21:30,Creve Coeur,MO,Light
623,7/4/97 21:30,St. Charles,MO,Light
624,7/4/97 21:30,Florissant,MO,Light
625,7/4/97 21:30,St. Louis,MO,Light
626,7/4/97 21:25,Olney,IL,Light
627,7/4/97 21:20,Arnold,MO,Light
628,7/4/97 21:18,Chesterfield,MO,Light
629,7/4/97 21:15,Plymouth,WI,Light
630,7/4/97 21:15,St. Charles,MO,Light
631,7/4/97 21:15,Des Peres,MO,Light
632,7/4/97 21:15,Coldwater (approx. 3 miles SE of),MO,Light
633,7/4/97 21:15,Granite City,IL,Light
634,7/4/97 21:15,Oakville,MO,Light
635,7/4/97 21:15,Elmwood,IL,Light
636,7/4/97 21:15,St. Charles (outside of St. Louis),MO,Sphere
637,7/4/97 21:15,St. Louis,MO,Light
638,7/4/97 21:15,"Mark Twain Lake, Monroe City",MO,Light
639,7/4/97 21:00,Phoenix,AZ,Cylinder
640,7/4/97 21:00,Belleville,IL,Light
641,7/4/97 21:00,Millstadt,IL,Light
642,7/4/97 21:00,Belleville area college,IL,Light
643,7/4/97 21:00,Hazel Park,MI,Disk
644,7/4/97 21:00,Troy,IL,Light
645,7/4/97 20:30,Phoenix,AZ,Other
646,7/4/97 20:30,St. Charles,MO,Light
647,7/4/97 20:00,Troy,IL,Circle
648,7/4/97 20:00,Knob Lick,MO,Light
649,7/4/97 20:00,Earth City,MO,Cigar
650,7/4/97 19:00,Evansville,IL,Circle
651,7/4/97 16:00,St. Paul,MN,Sphere
652,7/4/97 16:00,San Diego,CA,Cigar
653,7/4/97 03:30,Lake Tawakine,TX,Other
654,7/4/97 01:00,Brainerd,MN,Sphere
655,7/3/97 23:00,Harbor Springs,MI,Oval
656,7/3/97 22:30,Lexington,KY,Triangle
657,7/3/97 22:00,Fennville,MI,Sphere
658,7/3/97 21:30,Vanleer,TN,Formation
659,7/3/97 03:00,Brentwood,TN,Cylinder
660,7/3/97 00:00,Pullman,WA,Rectangle
661,7/2/97 23:30,Boonville,MO,Light
662,7/2/97 23:00,South Hadley,MA,Sphere
663,7/2/97 21:30,Calistoga (Knights Valley),CA,Triangle
664,7/2/97 21:00,Petaluma,CA,Changing
665,7/1/97 23:00,Willow Creek,CA,Sphere
666,7/1/97 21:00,Kingston,NY,Disk
667,7/1/97 18:00,Hamilton,NJ,Other
668,7/1/97 18:00,New York City (Manhattan),NY,Sphere
669,7/1/97 15:20,Omaha,NE,Disk
670,7/1/97 13:00,Albion,PA,Cigar
671,7/1/97 01:30,Kilgore,TX,Circle
672,7/1/97 01:30,Kilgore,TX,Circle
673,7/1/97 00:00,Freehold,NJ,Light
674,8/31/97 23:00,West Dennis (Cape Cod),MA,Oval
675,8/31/97 22:30,"Brighton (E. of, N. of South Lyon, MI)",MI,Rectangle
676,8/31/97 22:30,Brighton (west of Detroit),MI,Rectangle
677,8/31/97 22:00,Chicago Ridge,IL,Light
678,8/31/97 17:00,Lincoln,NH,Formation
679,8/30/97 22:00,Aston,PA,Diamond
680,8/30/97 21:00,Ocracoke,NC,Other
681,8/30/97 19:00,Fort Fairfield,ME,Changing
682,8/30/97 18:00,San Jose,CA,Formation
683,8/30/97 00:00,Woodlands,TX,Light
684,8/29/97 22:00,Tucson,AZ,Chevron
685,8/29/97 21:30,Livermore Falls,ME,Fireball
686,8/29/97 18:30,Lyons,CO,Disk
687,8/28/97 22:00,Coeur d'Alene,ID,Triangle
688,8/28/97 20:00,Page (Lake Powell),AZ,Light
689,8/28/97 00:10,Hot Springs,AR,Circle
690,8/25/97 22:00,Fontana,CA,Triangle
691,8/25/97 13:30,Ft. Dix (near),NJ,Other
692,8/25/97 01:00,"Jay Co. into Wells Co. (550w, extending from)",IN,Disk
693,8/24/97 21:45,Biscoe,NC,Changing
694,8/24/97 21:00,Elk River,MN,Triangle
695,8/24/97 18:00,Palm Springs,CA,Cigar
696,8/23/97 22:00,Sherman Oaks,CA,Formation
697,8/23/97 20:00,Billings,MT,Cigar
698,8/23/97 11:30,Dale Ville,IN,Triangle
699,8/23/97 01:00,Cantoma,FL,Triangle
700,8/22/97 23:30,Atlantic City,WY,Light
701,8/22/97 10:50,Kings Park,NY,Other
702,8/22/97 00:00,Eustace,TX,Light
703,8/20/97 23:00,Pinckney,MI,Light
704,8/20/97 19:30,Tucson,AZ,Light
705,8/20/97 18:00,Grand Rapids,MI,Diamond
706,8/19/97 23:30,Oberlin,OH,Triangle
707,8/17/97 23:50,Woodridge,IL,Light
708,8/17/97 23:10,Kaiser,MO,Light
709,8/17/97 22:30,Sioux City,IA,Triangle
710,8/17/97 18:00,Kalamazoo,MI,Disk
711,8/17/97 05:00,Salinas,CA,Light
712,8/17/97 00:30,Sciota,PA,Disk
713,8/16/97 17:00,Loring AFB,ME,Cigar
714,8/16/97 13:00,Louisville,KY,Changing
715,8/16/97 12:00,Rutherfordton,NC,Cigar
716,8/15/97 23:30,West Sunbury,PA,Light
717,8/15/97 22:30,Clearfield,UT,Triangle
718,8/15/97 22:30,Lahaina,HI,Triangle
719,8/15/97 22:00,Kingsman/Hoover Dam (between),AZ,Light
720,8/15/97 22:00,Robertson County,TX,Other
721,8/15/97 22:00,Idaho Falls,ID,Other
722,8/15/97 20:15,Buffalo,NY,Sphere
723,8/15/97 20:00,Roy,WA,Chevron
724,8/15/97 15:00,Denmark,ME,Disk
725,8/15/97 05:40,Lenexa (Greater Kansas City Metro Area),KS,Disk
726,8/15/97 04:00,Parkersburg (10 miles south of Ohio/W.Virginia Border near),WV,Triangle
727,8/15/97 01:00,Bigfork,MT,Sphere
728,8/15/97 01:00,Grand Bay,AL,Triangle
729,8/15/97 00:35,Golden Valley,AZ,Light
730,8/15/97 00:00,Millerstown,KY,Triangle
731,8/15/97 00:00,Acton (approx.),CA,Oval
732,8/14/97 13:00,Norco (River and Trail),CA,Disk
733,8/12/97 23:00,Boundary Waters,MN,Oval
734,8/12/97 21:57,Papillion,NE,Light
735,8/12/97 21:15,Canyon,CA,Light
736,8/10/97 22:00,"Sedro Woolley (So. of, high in sky)",WA,Other
737,8/9/97 11:24,Bel Air,MD,Other
738,8/8/97 23:00,Kenai,AK,Cigar
739,8/8/97 22:00,West Islip,NY,Other
740,8/8/97 21:06,Lynnwood,WA,Other
741,8/8/97 18:00,East Rochester,NY,Sphere
742,8/8/97 15:00,Dracut,MA,Triangle
743,8/8/97 02:35,Buckeye,AZ,Light
744,8/7/97 17:07,New York City,NY,Other
745,8/6/97 22:00,Aguila,AZ,Triangle
746,8/6/97 05:55,Wichita,KS,Light
747,8/5/97 03:30,Santa Cruz,CA,Diamond
748,8/3/97 23:30,Sand Springs (15-20mi. E/SE of),MT,Other
749,8/3/97 21:15,Palm Springs (Cathedral City),CA,Light
750,8/3/97 19:15,St. Louis,MO,Cylinder
751,8/2/97 22:50,Rocklin,CA,Other
752,8/2/97 22:00,"Hwy. 15 (S)/Hwy. 72 intersection, 1 mi. E of)",MS,Fireball
753,8/2/97 18:45,Caldwell,ID,Disk
754,8/2/97 11:45,Albany (about 10 minutes from),OR,Oval
755,8/2/97 04:00,Middletown,CT,Disk
756,8/1/97 23:00,Chattanooga,TN,Light
757,8/1/97 22:30,Hurricane,UT,Light
758,8/1/97 22:00,Palm Harbor,FL,Disk
759,8/1/97 13:00,Denver,CO,Circle
760,8/1/97 05:40,Santa Monica & Brentwood,CA,Light
761,9/30/97 22:00,Madison,WI,Light
762,9/28/97 23:15,San Francisco,CA,Triangle
763,9/27/97 23:00,Egan,SD,Other
764,9/27/97 05:00,Crestwood,KY,Disk
765,9/25/97 22:00,Clearfield,UT,Triangle
766,9/24/97 14:30,Muskegon,MI,Disk
767,9/23/97 22:30,Brewster,NY,Triangle
768,9/23/97 20:00,Rhinebeck (south of),NY,Triangle
769,9/23/97 20:00,Hyde Park,VT,Fireball
770,9/23/97 19:00,Denison,IA,Disk
771,9/22/97 20:00,Solomons Island,MD,Disk
772,9/22/97 14:00,Palo,MI,Cigar
773,9/22/97 03:00,St. Louis,MO,Other
774,9/21/97 14:00,Manoa Valley (Honolulu),HI,Disk
775,9/20/97 22:15,Poway,CA,Triangle
776,9/19/97 22:00,Crescent City (80 miles west of),CA,Disk
777,9/19/97 05:40,Orland Park,IL,Rectangle
778,9/18/97 04:15,West Manchester,OH,Changing
779,9/17/97 18:00,Delilah Lookout (Sequoia N F),CA,Disk
780,9/16/97 19:00,Minneapolis,MN,Other
781,9/16/97 04:00,Woodmont,CT,Disk
782,9/15/97 00:00,Houston,TX,Disk
783,9/15/97 22:30,Woodstock,CT,Sphere
784,9/15/97 22:00,West Milton (north of),OH,Light
785,9/15/97 21:00,Chicago,IL,Light
786,9/15/97 20:00,Santa Fe,NM,Light
787,9/15/97 20:00,Kent,WA,Sphere
788,9/15/97 20:00,Angola,IN,Circle
789,9/15/97 20:00,Salem,OR,Light
790,9/15/97 19:00,Wedgefield,SC,Triangle
791,9/15/97 18:00,Farrell,PA,Disk
792,9/15/97 17:00,Comfort,TX,Cylinder
793,9/15/97 15:00,Colorado Springs,CO,Rectangle
794,9/15/97 09:00,Sherman Oaks,CA,Cigar
795,9/10/97 19:00,Alta Loma,CA,Circle
796,9/9/97 21:30,Roseburg,OR,Light
797,9/9/97 16:00,Las Vegas,NV,Formation
798,9/7/97 12:00,Gulf of Mexico,LA,Cigar
799,9/6/97 04:47,Covington,WA,Triangle
800,9/2/97 21:45,Portland,OR,Formation
801,9/1/97 23:00,Albany,ME,Light
802,9/1/97 22:30,Carlsbad,CA,Light
803,9/1/97 20:00,Pleasant View,TN,Fireball
804,9/1/97 18:00,Woodmont,CT,Disk
805,10/31/97 22:18,Santa Ana,CA,Light
806,10/31/97 10:00,El Paso,TX,Other
807,10/31/97 00:00,Nocona,TX,Sphere
808,10/30/97 07:30,Pittsburgh,PA,Disk
809,10/29/97 19:00,Childress (North of),TX,Sphere
810,10/29/97 19:00,Childress (approx 20 miles north of,TX,Light
811,10/29/97 16:30,Glen Alpine,NC,Light
812,10/28/97 18:45,Willow Springs,MO,Triangle
813,10/26/97 22:00,Charlotte,NC,Triangle
814,10/24/97 20:42,Fairfield,CA,Sphere
815,10/23/97 21:00,Orlando,FL,Other
816,10/22/97 15:00,Milford,CA,Disk
817,10/21/97 22:00,Bluff,UT,Light
818,10/21/97 18:45,Norristown,PA,Circle
819,10/20/97 20:00,Round Rock,TX,Diamond
820,10/20/97 19:30,"South of Kalamath Falls,",OR,Formation
821,10/20/97 08:45,Gig Harbor,WA,Light
822,10/19/97 02:00,Attleboro,MA,Light
823,10/17/97 20:00,Ignacio,CO,Triangle
824,10/16/97 19:05,Hollister,CA,Light
825,10/16/97 05:34,Hickory,NC,Fireball
826,10/16/97 01:30,Jacksonville,FL,Sphere
827,10/15/97 23:30,Deer Grove,IL,Triangle
828,10/15/97 22:00,Freeport,IL,Flash
829,10/15/97 22:00,Alvarado,TX,Chevron
830,10/15/97 21:30,Waldorf,MD,Light
831,10/15/97 20:45,Stephenville,TX,Circle
832,10/15/97 20:00,Westfeild,WI,Light
833,10/15/97 20:00,Rosburg,WA,Triangle
834,10/15/97 20:00,Bladen,NE,Sphere
835,10/15/97 19:00,Boulder,CO,Triangle
836,10/15/97 19:00,Shark River Hills,NJ,Triangle
837,10/15/97 18:40,Abingdon,VA,Light
838,10/15/97 17:30,Daggett,CA,Rectangle
839,10/15/97 17:00,New Britain (?),CT,Rectangle
840,10/15/97 15:00,New York City (Staten Island),NY,Cylinder
841,10/15/97 10:00,Dallas,TX,Light
842,10/15/97 07:00,Pasadena,CA,Oval
843,10/15/97 03:00,Lagrange,NC,Fireball
844,10/15/97 03:00,Brigham City (west of),UT,Other
845,10/15/97 03:00,Atlanta (north of),GA,Light
846,10/15/97 01:00,Paris,TN,Light
847,10/15/97,Naalehu,HI,Sphere
848,10/14/97 23:55,San Diego,CA,Light
849,10/13/97 22:15,Hollister,CA,Light
850,10/13/97 20:15,Reno,NV,Other
851,10/13/97 05:00,Ogden/Clinton,UT,Circle
852,10/13/97,Sandy,UT,Light
853,10/12/97 23:00,Franklin,NH,Other
854,10/12/97 22:30,Chicago,IL,Light
855,10/12/97 21:51,Kenner (34th St.),LA,Disk
856,10/12/97 18:30,Huntington Beach,CA,Sphere
857,10/10/97 21:00,Austin,MN,Other
858,10/10/97 20:00,Bonaire,GA,Triangle
859,10/10/97 17:00,Mesa,AZ,Sphere
860,10/9/97 11:40,Camarillo,CA,Circle
861,10/7/97 03:26,"MM82/MM83 (between, on I-80)",PA,Circle
862,10/5/97 20:30,Utica,NY,Light
863,10/5/97 19:00,Cheyenne,WY,Other
864,10/4/97 18:00,Warrenton,VA,Light
865,10/4/97 01:57,Scottsdale,AZ,Light
866,10/3/97 21:30,Waco,TX,Light
867,10/3/97 21:00,Jim Thorpe,PA,Oval
868,10/2/97 14:00,Los Angeles (Malibu Beach),CA,Sphere
869,10/2/97 02:00,Ringgold,GA,Circle
870,10/1/97 22:00,Summerville,SC,Triangle
871,10/1/97 21:55,Martinsville,VA,Other
872,10/1/97 21:30,Oakland,OR,Light
873,10/1/97 21:30,Bourbonnais,IL,Triangle
874,10/1/97 21:00,Hyannis,MA,Triangle
875,10/1/97 19:00,Pelzer,SC,Triangle
876,10/1/97 19:00,Green Bay,WI,Light
877,10/1/97 09:00,Charlotte,NC,Cigar
878,10/1/97 08:00,Oregon (rural),OR,Rectangle
879,10/1/97 03:00,Jefferson,NY,Other
880,10/1/97 01:20,Garland,TX,Rectangle
881,10/1/97 01:10,Fort Jennings,OH,Other
882,10/1/97 00:00,Bemidji,MN,Triangle
883,11/30/97 02:00,LeMars (IA)/Denver (CO) (uncertain; traveling from),NE,Light
884,11/29/97 20:00,Gorman (60 miles north of Los Angeles),CA,Light
885,11/29/97 18:15,Orcas Island,WA,Light
886,11/28/97 19:30,Lake Geneva,WI,Fireball
887,11/28/97 00:45,St. Paul,MN,Fireball
888,11/27/97 19:30,Northampton,MA,Other
889,11/25/97 00:30,El Dorado,AR,Other
890,11/24/97 22:55,Palm Harbor,FL,Triangle
891,11/24/97 02:00,Salisbury,MD,Oval
892,11/24/97 02:00,Salisbury,MD,Oval
893,11/23/97 21:32,Wichita Falls (Sheppard AFB),TX,Light
894,11/23/97 05:50,Albuquerque,NM,Fireball
895,11/22/97 20:45,Palo,MI,Triangle
896,11/22/97 17:30,Albuquerque,NM,Other
897,11/21/97 20:00,Fremont,MI,Circle
898,11/21/97 17:00,North Kingstown,RI,Triangle
899,11/21/97 12:00,Plattsmouth,NE,Circle
900,11/20/97 23:00,Cedar River,MI,Fireball
901,11/20/97 18:00,Rock Hill,NY,Triangle
902,11/20/97 05:29,Frostbite Falls,MO,Disk
903,11/20/97 02:00,Chicago,IL,Other
904,11/20/97 01:00,Springfield (25 miles northeast of),MO,Oval
905,11/18/97 19:30,Malta (60 miles south of),MT,Rectangle
906,11/18/97 02:00,Scott AFB (outside of),IL,Light
907,11/17/97 05:30,Bracketville,TX,Cigar
908,11/17/97 03:00,Clearwater Beach,FL,Oval
909,11/17/97 03:00,Wasilla,AK,Triangle
910,11/15/97 23:30,Pompano Beach,FL,Sphere
911,11/15/97 23:00,Chester,NJ,Circle
912,11/15/97 23:00,Chester,NJ,Circle
913,11/15/97 22:00,Eureka,CA,Triangle
914,11/15/97 21:30,Varysburg,NY,Triangle
915,11/15/97 21:00,Tennessee (on highway),TN,Sphere
916,11/15/97 21:00,Tamaqua,PA,Light
917,11/15/97 18:45,West Palm Beach,FL,Other
918,11/15/97 18:30,Hubbard,OH,Triangle
919,11/15/97 04:00,Lockport,NY,Sphere
920,11/15/97 03:50,Reno,NV,Triangle
921,11/15/97 02:30,Longview,WA,Other
922,11/15/97 00:35,Tucson,AZ,Other
923,11/15/97,El Centro,CA,Oval
924,11/14/97 23:15,Redondo Beach,CA,Fireball
925,11/14/97 22:25,Bellingham,WA,Formation
926,11/14/97 22:00,Stevens Pass,WA,Disk
927,11/14/97 21:30,Olympia,WA,Fireball
928,11/14/97 21:30,Corbett,OR,Formation
929,11/14/97 21:30,Olympia (East of),WA,Formation
930,11/14/97 21:15,Snoqualmie,WA,Formation
931,11/14/97 21:15,Freeland (Whidbey Island),WA,Formation
932,11/14/97 21:15,McMinnville,OR,Formation
933,11/14/97 21:15,Renton,WA,Formation
934,11/14/97 21:12,Centralia,WA,Sphere
935,11/14/97 21:11,Burlington,WA,Formation
936,11/14/97 21:11,Renton,WA,Formation
937,11/14/97 21:10,Mukilteo,WA,Formation
938,11/14/97 21:10,Winthrop,WA,Fireball
939,11/14/97 21:10,Issaquah,WA,Other
940,11/14/97 21:10,Snohomish,WA,Formation
941,11/14/97 21:09,Tonasket (14 miles east of),WA,Formation
942,11/14/97 21:05,Edmonds,WA,Formation
943,11/14/97 21:00,Noblesville,IN,Fireball
944,11/14/97 21:00,West Seattle,WA,Formation
945,11/14/97 21:00,Kenmore,WA,Rectangle
946,11/14/97 21:00,Poulsbo,WA,Formation
947,11/14/97 21:00,Mt. Vernon,WA,Circle
948,11/14/97 21:00,Gig Harbor,WA,Formation
949,11/14/97 21:00,North Camano Island - Buena Vista area- above Utsalady Bay,WA,Formation
950,11/14/97 21:00,Seattle,WA,Diamond
951,11/14/97 21:00,Seattle,WA,Formation
952,11/14/97 21:00,Olympia,WA,Formation
953,11/14/97 20:00,Lynnwood,WA,Oval
954,11/14/97 19:55,Oakland,CA,Disk
955,11/14/97 19:30,Oroville,WA,Triangle
956,11/14/97 18:35,Dallas/Ft. Worth (Approaching),TX,Formation
957,11/14/97 17:34,Palo,MI,Triangle
958,11/14/97 17:00,Portland,OR,Formation
959,11/14/97 16:00,Birch Bay,WA,Other
960,11/13/97 21:15,Trenton (just outside),NJ,Light
961,11/13/97 01:45,Corvallis,OR,Light
962,11/12/97 17:30,Seattle,WA,Light
963,11/12/97 16:30,Divide,CO,Light
964,11/12/97 00:03,Sodus,NY,Cigar
965,11/11/97 21:00,Enumclaw (outside of),WA,Chevron
966,11/11/97 05:30,Columbus,OH,Cylinder
967,11/11/97 01:00,O'Fallon,MO,Triangle
968,11/10/97 23:00,Santee,CA,Light
969,11/10/97 21:45,Hurricane,WV,Circle
970,11/10/97 20:00,Orem,UT,Triangle
971,11/9/97 21:00,Perkinston,MS,Cigar
972,11/9/97 06:15,"Newport (coast range, east of)",OR,Formation
973,11/8/97 19:30,Louisville,KY,Changing
974,11/7/97 18:30,Austin,TX,Light
975,11/6/97 19:00,Kentwood,MI,Other
976,11/4/97 20:45,Seattle,WA,Light
977,11/2/97 00:00,Houston,TX,Light
978,11/1/97 22:00,New York City (Bronx),NY,Light
979,11/1/97 22:00,Los Angeles (just outside),CA,Light
980,11/1/97 21:35,Carson,CA,Formation
981,11/1/97 18:50,Doniphan,MO,Fireball
982,11/1/97 18:30,Sartoga,CA,Other
983,11/1/97 06:00,Newton,GA,Light
984,11/1/97 03:00,Bridgewater,MA,Triangle
985,12/31/97 20:30,Manassas,VA,Formation
986,12/31/97 20:30,Warren,OH,Other
987,12/31/97 19:30,Crystal Beach,TX,Circle
988,12/31/97 17:45,Gulfport,MS,Triangle
989,12/31/97 17:45,Gulfport,MS,Triangle
990,12/30/97 19:30,Milton (north of),FL,Triangle
991,12/30/97 17:40,Victorville (east of),CA,Circle
992,12/27/97 20:00,Spokane,WA,Light
993,12/26/97 22:30,Dale City (Interstate 95),VA,Triangle
994,12/26/97 20:00,Primrose,GA,Light
995,12/25/97 09:00,Los Angeles (Eagle Rock),CA,Disk
996,12/25/97 02:00,Charlotte,NC,Light
997,12/23/97 20:00,East Woodstock,CT,Oval
998,12/21/97 05:25,Harrisonburg,VA,Light
999,12/20/97 23:00,Las Vegas,NV,Disk
1000,12/20/97 22:00,Prescott (North of),AZ,Sphere
1001,12/20/97 02:24,San Jose,CA,Triangle
1002,12/18/97 22:50,Oxnard,CA,Cigar
1003,12/17/97 11:45,Colchester,VT,Light
1004,12/17/97 11:45,Burlington,VT,Diamond
1005,12/17/97 00:15,Ocala,FL,Fireball
1006,12/16/97 23:23,North San Diego,CA,Fireball
1007,12/16/97 18:30,Baltimore,MD,Triangle
1008,12/16/97 02:30,Tarzana (San Fernando Valley),CA,Triangle
1009,12/15/97 23:35,Marlette,MI,Circle
1010,12/15/97 22:30,Gardiner,ME,Disk
1011,12/15/97 22:00,Scranton,PA,Circle
1012,12/15/97 22:00,Iola,IL,Fireball
1013,12/15/97 20:00,Salida,CA,Light
1014,12/15/97 03:30,Naperville,IL,Disk
1015,12/15/97 01:00,Thief River Falls,MN,Disk
1016,12/14/97 23:30,Prescott Valley,AZ,Other
1017,12/14/97 06:45,Auburn,IN,Sphere
1018,12/12/97 02:03,Lubbock,TX,Other
1019,12/11/97 21:27,Kinaid,IL,Triangle
1020,12/11/97 19:15,Seattle,WA,Light
1021,12/10/97 21:30,Williamsburg,OH,Diamond
1022,12/10/97 20:00,Fort Ann,NY,Other
1023,12/10/97 01:30,Oakland,CA,Triangle
1024,12/9/97 18:00,Reno,NV,Circle
1025,12/9/97 17:55,Reno,NV,Light
1026,12/9/97 17:30,Reno,NV,Light
1027,12/9/97 17:00,Reno,NV,Light
1028,12/9/97 08:30,"Kent (Auburn, Over S. King Co. Valley)",WA,Circle
1029,12/8/97 19:40,East Wenatchee,WA,Light
1030,12/8/97,Wenatchee,WA,Light
1031,12/7/97 03:00,Ashland (right over Highway 63),MO,Triangle
1032,12/5/97 18:00,Salton Sea (Over),CA,Disk
1033,12/5/97 03:00,Clearwater Beach,FL,Oval
1034,12/2/97 20:30,Birch Run,MI,Chevron
1035,12/2/97 20:00,Birch Run,MI,Disk
1036,12/1/97 23:30,Paramus (souh of),NJ,Fireball
1037,12/1/97 22:00,Greentown,IN,Cigar
1038,12/1/97 21:45,San Jose,CA,Triangle
1039,12/1/97 21:15,Santa Cruz,CA,Triangle
1040,12/1/97 12:00,San Francisco (Observed from),CA,Other
1041,12/1/97 03:30,Naperville,IL,Oval
1042,12/1/97 00:00,Warwick,RI,Circle
1043,1/31/98 20:00,Shirley,NY,Disk
1044,1/30/98 21:05,Monroe City (3 miles East of),MO,Fireball
1045,1/30/98 20:00,Sedona (5 miles w. of),AZ,Light
1046,1/30/98 18:50,Dallas,TX,Light
1047,1/29/98 21:15,Scranton,KS,Fireball
1048,1/29/98 14:00,Coventry,RI,Disk
1049,1/28/98 22:00,Alberton,MT,Oval
1050,1/27/98 21:50,Anaheim Hills,CA,Light
1051,1/27/98 21:23,Miami,FL,Light
1052,1/27/98 20:20,Woodinville (North East),WA,Sphere
1053,1/27/98 19:30,Woodland (6 miles from town),WA,Triangle
1054,1/27/98 17:00,"Las Cruces (on Interstate 10,west of)",NM,Disk
1055,1/26/98 21:00,Las Vegas,NV,Sphere
